Subject,Filename,Page,Rule ID,Type,Issue,Message,Suggestions,Context
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,Taizé,Possible spelling mistake found.,"Maize, Taine, Baize","...avid's Cathedral, Pembrokeshire</li><li>Taizé. Christian identity and belonging expre..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,eucharist,Possible spelling mistake found.,"Eucharist, Eucharists, Bucharest (+1 more)",...elievers' baptism; Acts 2:37-41</li><li>eucharist/communion: 1 Corinthians 11:23-26</li><...
Religious-Studies,wjec-gcse-religious-studies-specification.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,Irenaean,Possible spelling mistake found.,Lernaean,"...triad - what a theodicy is, and how the Irenaean (soul-making) and Augustinian (soul-dec..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,17,MORFOLOGIK_RULE_EN_GB,misspelling,Trinitate,Possible spelling mistake found.,"Trinidad, Initiate, Originate (+34 more)","...ns, one God: <ul><li>St. Augustine's De Trinitate 8.10</li><li>Father: Luke 15:11-32</li>..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,18,MORFOLOGIK_RULE_EN_GB,misspelling,CAFOD,Possible spelling mistake found.,"CA FOD, CAF OD",...tholic Agency for Oversees Development (CAFOD) reflect Catholic belief in action.  {1...
Religious-Studies,wjec-gcse-religious-studies-specification.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,nirodha,Possible spelling mistake found.,"Nicola, Nikola, Baroda (+21 more)",... enlightenment as the end of suffering (nirodha); the path to liberation from suffering...
Religious-Studies,wjec-gcse-religious-studies-specification.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,magga,Possible spelling mistake found.,"magma, Magda, MAGA (+4 more)",... the path to liberation from suffering (magga)</li><li>the Noble Eightfold Path as a ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,panna,Possible spelling mistake found.,"Anna, wanna, Hanna (+10 more)","... of the Eightfold Path:</li><li>wisdom (panna) right understanding, right intention</..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,sila,Possible spelling mistake found.,"silk, Silva, silt (+22 more)","...ding, right intention</li><li>morality (sila) right speech, right action, right live..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,Lakshanas,Possible spelling mistake found.,Lakshmana,...l> | |  | The Three Marks of Existence (Lakshanas): <ul><li>anicca – the concept of imper...
Religious-Studies,wjec-gcse-religious-studies-specification.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,Nagasena,Possible spelling mistake found.,"Pasadena, Nausea, Magdalena (+17 more)","...f no permanent self, using the Story of Nagasena and the Chariot as an example of the id..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,Skandhas,Possible spelling mistake found.,"Skanda, Sandhis",...t as an example of the idea of the Five Skandhas (Dhammapada 113 and 279)</li><li>dukkha...
Religious-Studies,wjec-gcse-religious-studies-specification.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,Dhammacakkapayattana,Possible spelling mistake found.,,... inability to accept anicca and anatta (Dhammacakkapayattana Sutta)</li></ul> | |  | Buddhist belief...
Religious-Studies,wjec-gcse-religious-studies-specification.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,Sutta,Possible spelling mistake found.,"Sutra, Gutta",...anicca and anatta (Dhammacakkapayattana Sutta)</li></ul> | |  | Buddhist beliefs and ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,Samyutta,Possible spelling mistake found.,"Calcutta, Samantha, Salyut (+6 more)",...ly is</li><li>revelation of the Dharma (Samyutta Nikaya).</li></ul> |  {23}-------------...
Religious-Studies,wjec-gcse-religious-studies-specification.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,Ittivuttaka,Possible spelling mistake found.,,...nd teachings:  - dana: generous giving (Ittivuttaka 26) - karuna: compassion due to all liv...
Religious-Studies,wjec-gcse-religious-studies-specification.md,24,MORFOLOGIK_RULE_EN_GB,misspelling,Triratna,Possible spelling mistake found.,Tirana,...s of existence</li><li>the views of the Triratna tradition on 'moment-to-moment rebirth'...
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,bhavana,Possible spelling mistake found.,"Havana, Bhavani","...editation: samatha, vipassana and metta bhavana; Dhammapada 282</li><li>The practices a..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,Bodh,Possible spelling mistake found.,"Both, Body, Bode (+6 more)",...g sites of Buddhist pilgrimage:</li><li>Bodh Gaya</li><li>Lumbini.</li></ul> |  | | ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,Lumbini,Possible spelling mistake found.,"Plumbing, Numbing, Lambing (+4 more)",...t pilgrimage:</li><li>Bodh Gaya</li><li>Lumbini.</li></ul> |  | | 1.7.2a Buddhism and m...
Religious-Studies,wjec-gcse-religious-studies-specification.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,Paramitas,Possible spelling mistake found.,"Parasites, Paramattas","...d, ignorance and hatred</li><li>the Six Paramitas (perfections) – generosity, morality, p..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,26,MORFOLOGIK_RULE_EN_GB,misspelling,Brihadaranyaka,Possible spelling mistake found.,,...<li>Brahman as one God with many forms; Brihadaranyaka Upanishad (391)</li><li>Brahman as the ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,26,MORFOLOGIK_RULE_EN_GB,misspelling,Antaryami,Possible spelling mistake found.,Antalya,"..., source of all life and in all things (Antaryami); Katha Upanishad 5:2; Chandogya Upanis..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,26,MORFOLOGIK_RULE_EN_GB,misspelling,Katha,Possible spelling mistake found.,"Kathy, Katya, Gatha (+7 more)",...all life and in all things (Antaryami); Katha Upanishad 5:2; Chandogya Upanishad 3:14...
Religious-Studies,wjec-gcse-religious-studies-specification.md,26,MORFOLOGIK_RULE_EN_GB,misspelling,Chandogya,Possible spelling mistake found.,Chandra,...hings (Antaryami); Katha Upanishad 5:2; Chandogya Upanishad 3:14.1</li><li>Brahman as Bha...
Religious-Studies,wjec-gcse-religious-studies-specification.md,26,MORFOLOGIK_RULE_EN_GB,misspelling,Kurma,Possible spelling mistake found.,"Burma, Karma, Korma (+2 more)","...the Trimurti; Brahma, Vishnu and Shiva; Kurma Purana 1:6, 1:9, 1:26</li><li>the conce..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,26,MORFOLOGIK_RULE_EN_GB,misspelling,Saraswati,Possible spelling mistake found.,Sarasvati,"...goddesses to Hindus – Durga, Ganesh and Saraswati. Hindu beliefs and teachings about the ..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,26,MORFOLOGIK_RULE_EN_GB,misspelling,seva,Possible spelling mistake found.,"sea, Sega, Sava (+13 more)",...<li>karma yoga: selfless action</li><li>seva: selfless service. Contemporary local o...
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,kama,Possible spelling mistake found.,"Kama, karma, champ (+567 more)",...fe:</li><li>dharma – moral duty</li><li>kama – worldly pleasure</li><li>artha – weal...
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,Tarpana,Possible spelling mistake found.,"Tarpan, Tarpans, Tarpan a",...ing practices:</li></ul> | |  | <ul><li>Tarpana</li><li>the Shraddha period. Hindu fune...
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,Antyesti,Possible spelling mistake found.,"Attest, Attests, Antes (+10 more)",...eriod. Hindu funeral practices:</li><li>Antyesti</li><li>Pinda Daan.</li></ul> |  {28}--...
Religious-Studies,wjec-gcse-religious-studies-specification.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,Pinda,Possible spelling mistake found.,"Linda, Kinda, Panda (+4 more)",...ral practices:</li><li>Antyesti</li><li>Pinda Daan.</li></ul> |  {28}----------------...
Religious-Studies,wjec-gcse-religious-studies-specification.md,28,MORFOLOGIK_RULE_EN_GB,misspelling,Bhagavata,Possible spelling mistake found.,"Bhagavan, Bhagavān",... – moral duty guiding everyday actions; Bhagavata Purana 1.2.6</li><li>kama – worldly ple...
Religious-Studies,wjec-gcse-religious-studies-specification.md,28,MORFOLOGIK_RULE_EN_GB,misspelling,maya,Possible spelling mistake found.,"Maya, may, Mayo (+524 more)","...i><li>due to ignorance Hindus fall into maya – a love of money, possessions and even..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,28,MORFOLOGIK_RULE_EN_GB,misspelling,Daivi,Possible spelling mistake found.,"Daily, Drive, Davis (+42 more)",...es the cultivation of divine qualities (Daivi Sampad) and warns against the dangers o...
Religious-Studies,wjec-gcse-religious-studies-specification.md,28,MORFOLOGIK_RULE_EN_GB,misspelling,Sampad,Possible spelling mistake found.,"Sampan, Sam pad",... cultivation of divine qualities (Daivi Sampad) and warns against the dangers of demon...
Religious-Studies,wjec-gcse-religious-studies-specification.md,28,MORFOLOGIK_RULE_EN_GB,misspelling,Asuri,Possible spelling mistake found.,Asur,...ainst the dangers of demonic qualities (Asuri Sampad); Bhagavad Gita chapter 16. The ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,30,MORFOLOGIK_RULE_EN_GB,misspelling,Sunan,Possible spelling mistake found.,"Sudan, Susan, Hunan (+6 more)",... shown mercy by Allah in the next life; Sunan al-Tirmidhī 1924 - Muslims have a duty ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,30,MORFOLOGIK_RULE_EN_GB,misspelling,al-Tirmidhī,Possible spelling mistake found.,"Al-Tirmidhi, al-Tirmidhi",... mercy by Allah in the next life; Sunan al-Tirmidhī 1924 - Muslims have a duty to put faith...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,Akhirah,Possible spelling mistake found.,Akira,...d: Islamic beliefs about the afterlife (Akhirah): <ul><li>the soul awaits judgement aft...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,Barzakh,Possible spelling mistake found.,"Kazakh, Barak",...he soul awaits judgement after death in Barzakh; Qur'an 23:100</li><li>the Day of Judge...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,Jahannam,Possible spelling mistake found.,"Johanna, Gahanna",...udgement; Qur'an 3:30</li><li>Hellfire (Jahannam); Qur'an 2:24</li><li>Paradise (Jannah)...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,Jannah,Possible spelling mistake found.,"Hannah, Jinnah, Janna (+1 more)",...ahannam); Qur'an 2:24</li><li>Paradise (Jannah); Qur'an 31:8</li><li>predestination (A...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,Al-Qadr,Possible spelling mistake found.,"Al-Qaeda, al-Qaeda, al-Qaida",...h); Qur'an 31:8</li><li>predestination (Al-Qadr); Qur'an 87:2</li><li>resurrection; Qur...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,Ghusl,Possible spelling mistake found.,"Thus, Ghost, Hull (+30 more)",...ing. Islamic funeral practices:</li><li>Ghusl Mayyit</li><li>Kafan</li><li>Salat al-J...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,Mayyit,Possible spelling mistake found.,"Mayn't, Mayst",...slamic funeral practices:</li><li>Ghusl Mayyit</li><li>Kafan</li><li>Salat al-Janazah<...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,Kafan,Possible spelling mistake found.,"Kazan, Kagan, Ka fan",...practices:</li><li>Ghusl Mayyit</li><li>Kafan</li><li>Salat al-Janazah</li><li>funera...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,Salat,Possible spelling mistake found.,"Salt, Salad, Sadat (+9 more)",...><li>Ghusl Mayyit</li><li>Kafan</li><li>Salat al-Janazah</li><li>funeral attire</li><...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,al-Janazah,Possible spelling mistake found.,al-Jarrah,...husl Mayyit</li><li>Kafan</li><li>Salat al-Janazah</li><li>funeral attire</li><li>burial f...
Religious-Studies,wjec-gcse-religious-studies-specification.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,dua,Possible spelling mistake found.,"due, dual, duo (+48 more)",...in 24 hours</li><li>relative performing dua at the graveside</li><li>giving to char...
Religious-Studies,wjec-gcse-religious-studies-specification.md,33,MORFOLOGIK_RULE_EN_GB,misspelling,omnibenevolence,Possible spelling mistake found.,omni benevolence,...omnipotence</li><li>omniscience</li><li>omnibenevolence</li><li>omnipresent. Jewish beliefs and...
Religious-Studies,wjec-gcse-religious-studies-specification.md,33,MORFOLOGIK_RULE_EN_GB,misspelling,Mashiach,Possible spelling mistake found.,Meshach,...eliefs and teachings about the Messiah (Mashiach) and the Messianic Age (often associate...
Religious-Studies,wjec-gcse-religious-studies-specification.md,33,MORFOLOGIK_RULE_EN_GB,misspelling,ha-ba,Possible spelling mistake found.,"Hanna, samba, Haifa (+33 more)",...ssianic Age (often associated with Olam ha-ba):</li><li>being a descendent of King Da...
Religious-Studies,wjec-gcse-religious-studies-specification.md,34,MORFOLOGIK_RULE_EN_GB,misspelling,Gemilut,Possible spelling mistake found.,"Genius, Guilt, Emily (+32 more)",...tand:  Jewish beliefs and teachings:  - Gemilut Hasadim; acts of loving kindness doing ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,34,MORFOLOGIK_RULE_EN_GB,misspelling,Hasadim,Possible spelling mistake found.,"Hasidim, Hasa dim",...ewish beliefs and teachings:  - Gemilut Hasadim; acts of loving kindness doing good dee...
Religious-Studies,wjec-gcse-religious-studies-specification.md,34,MORFOLOGIK_RULE_EN_GB,misspelling,Pirkei,Possible spelling mistake found.,"Picked, Pitched, Pitcher (+36 more)",...good deeds to reflect God's compassion; Pirkei Avot 1:2 from the Mishnah - Jews are in...
Religious-Studies,wjec-gcse-religious-studies-specification.md,34,MORFOLOGIK_RULE_EN_GB,misspelling,Avot,Possible spelling mistake found.,"Avon, Avow, AOT (+1 more)",...eds to reflect God's compassion; Pirkei Avot 1:2 from the Mishnah - Jews are instruc...
Religious-Studies,wjec-gcse-religious-studies-specification.md,35,MORFOLOGIK_RULE_EN_GB,misspelling,Gan,Possible spelling mistake found.,"An, Can, Man (+70 more)",...sh beliefs about the afterlife: <ul><li>Gan Eden (paradise)</li><li>Gehenna (hell)<...
Religious-Studies,wjec-gcse-religious-studies-specification.md,35,MORFOLOGIK_RULE_EN_GB,misspelling,aninut,Possible spelling mistake found.,ani nut,...ing practices:</li></ul> | |  | <ul><li>aninut</li><li>shiva</li><li>shloshim</li><li>...
Religious-Studies,wjec-gcse-religious-studies-specification.md,35,MORFOLOGIK_RULE_EN_GB,misspelling,shloshim,Possible spelling mistake found.,"slosh, sloshing, sloshed (+11 more)",... | <ul><li>aninut</li><li>shiva</li><li>shloshim</li><li>yarzheit. Jewish funeral practi...
Religious-Studies,wjec-gcse-religious-studies-specification.md,35,MORFOLOGIK_RULE_EN_GB,misspelling,yarzheit,Possible spelling mistake found.,Yahrzeit,...</li><li>shiva</li><li>shloshim</li><li>yarzheit. Jewish funeral practices:</li><li>taha...
Religious-Studies,wjec-gcse-religious-studies-specification.md,35,MORFOLOGIK_RULE_EN_GB,misspelling,taharah,Possible spelling mistake found.,"Sahara, Saharan, Tamara (+1 more)",...heit. Jewish funeral practices:</li><li>taharah</li></ul> | |  | <ul><li>the funeral se...
Religious-Studies,wjec-gcse-religious-studies-specification.md,37,MORFOLOGIK_RULE_EN_GB,misspelling,yetzer,Possible spelling mistake found.,"better, letter, deter (+32 more)",...ion with the Torah - good inclinations (yetzer ha tov) versus evil inclinations (yetze...
Religious-Studies,wjec-gcse-religious-studies-specification.md,37,MORFOLOGIK_RULE_EN_GB,misspelling,tov,Possible spelling mistake found.,"to, too, top (+49 more)",...he Torah - good inclinations (yetzer ha tov) versus evil inclinations (yetzer hara)...
Religious-Studies,wjec-gcse-religious-studies-specification.md,37,MORFOLOGIK_RULE_EN_GB,misspelling,hara,Possible spelling mistake found.,"Hara, hard, harm (+732 more)",...a tov) versus evil inclinations (yetzer hara) and the free will to make these judgem...
Religious-Studies,wjec-gcse-religious-studies-specification.md,38,MORFOLOGIK_RULE_EN_GB,misspelling,Mool,Possible spelling mistake found.,"Moon, Pool, Tool (+13 more)",...ranth Sahib 877</li><li>as found in the Mool Mantra - Ik Onkar (one God); Sat Nam (w...
Religious-Studies,wjec-gcse-religious-studies-specification.md,38,MORFOLOGIK_RULE_EN_GB,misspelling,Ik,Possible spelling mistake found.,"In, Is, I (+64 more)",...7</li><li>as found in the Mool Mantra - Ik Onkar (one God); Sat Nam (whose name is...
Religious-Studies,wjec-gcse-religious-studies-specification.md,38,MORFOLOGIK_RULE_EN_GB,misspelling,Onkar,Possible spelling mistake found.,"ONDAR, Oskar",...li><li>as found in the Mool Mantra - Ik Onkar (one God); Sat Nam (whose name is truth...
Religious-Studies,wjec-gcse-religious-studies-specification.md,38,MORFOLOGIK_RULE_EN_GB,misspelling,Nirankar,Possible spelling mistake found.,"Iranian, Miranda, Shankar (+13 more)","...ne God); Sat Nam (whose name is truth), Nirankar (formless); immortal, without fear; wit..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,38,MORFOLOGIK_RULE_EN_GB,misspelling,Nirgun,Possible spelling mistake found.,Airgun,"...; immortal, without fear; without hate, Nirgun; Guru Granth Sahib 290, Sargun; Guru Gr..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,38,MORFOLOGIK_RULE_EN_GB,misspelling,Sargun,Possible spelling mistake found.,"Argue, Margin, Saigon (+18 more)","...ut hate, Nirgun; Guru Granth Sahib 290, Sargun; Guru Granth Sahib 294, self illuminate..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,38,MORFOLOGIK_RULE_EN_GB,misspelling,hukam,Possible spelling mistake found.,"human, Guam, ham (+28 more)",...>the world created through divine will (hukam); Guru Granth Sahib 1399</li><li>create...
Religious-Studies,wjec-gcse-religious-studies-specification.md,39,MORFOLOGIK_RULE_EN_GB,misspelling,dhan,Possible spelling mistake found.,"than, Dan, dean (+8 more)",...ysical service - maan; mental service - dhan; material service.  Contemporary local ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,39,MORFOLOGIK_RULE_EN_GB,misspelling,Khalsa,Possible spelling mistake found.,"Kuala, Salsa, Khalid (+21 more)",...sed activism.  How the aims and work of Khalsa Aid reflect Sikh beliefs in action.  {4...
Religious-Studies,wjec-gcse-religious-studies-specification.md,40,MORFOLOGIK_RULE_EN_GB,misspelling,gurmurkh,Possible spelling mistake found.,Gurmukhi,...iefs about the meaning of life: <ul><li>gurmurkh – living in a Waheguru centred way as l...
Religious-Studies,wjec-gcse-religious-studies-specification.md,40,MORFOLOGIK_RULE_EN_GB,misspelling,Grath,Possible spelling mistake found.,"Graph, Wrath, Garth (+3 more)",...ru centred way as laid down in the Guru Grath Sahib</li><li>practicing seva and accep...
Religious-Studies,wjec-gcse-religious-studies-specification.md,40,MORFOLOGIK_RULE_EN_GB,misspelling,Antam,Possible spelling mistake found.,"Bantam, ANTM, Anam (+4 more)",...rvice). Sikh funeral practices:</li><li>Antam Sanskaar</li><li>Cremation</li><li>Anti...
Religious-Studies,wjec-gcse-religious-studies-specification.md,40,MORFOLOGIK_RULE_EN_GB,misspelling,Sanskaar,Possible spelling mistake found.,Sankara,.... Sikh funeral practices:</li><li>Antam Sanskaar</li><li>Cremation</li><li>Antim Ardas</...
Religious-Studies,wjec-gcse-religious-studies-specification.md,40,MORFOLOGIK_RULE_EN_GB,misspelling,Antim,Possible spelling mistake found.,"Anti, Antin, Antic (+3 more)",...ntam Sanskaar</li><li>Cremation</li><li>Antim Ardas</li><li>The Bhog ceremony.</li></...
Religious-Studies,wjec-gcse-religious-studies-specification.md,40,MORFOLOGIK_RULE_EN_GB,misspelling,Ardas,Possible spelling mistake found.,"Areas, Arias, Arras (+4 more)",...anskaar</li><li>Cremation</li><li>Antim Ardas</li><li>The Bhog ceremony.</li></ul> | ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,40,MORFOLOGIK_RULE_EN_GB,misspelling,Bhog,Possible spelling mistake found.,"Blog, Bog, Hog (+6 more)",...emation</li><li>Antim Ardas</li><li>The Bhog ceremony.</li></ul> |  {41}------------...
Religious-Studies,wjec-gcse-religious-studies-specification.md,41,MORFOLOGIK_RULE_EN_GB,misspelling,Anandpur,Possible spelling mistake found.,"Grandeur, Nagpur, Manipur (+5 more)",...kh pilgrimage:</li><li>Amritsar</li><li>Anandpur Sahib.</li></ul> | |  | Sikh identity a...
Religious-Studies,wjec-gcse-religious-studies-specification.md,41,MORFOLOGIK_RULE_EN_GB,misspelling,Kirat,Possible spelling mistake found.,"Kira, Kiran, Ki rat",... love for Waheguru and humanity</li><li>Kirat Karo (working honestly) as one of the 3...
Religious-Studies,wjec-gcse-religious-studies-specification.md,41,MORFOLOGIK_RULE_EN_GB,misspelling,Karo,Possible spelling mistake found.,"Karl, Kart, Karol (+9 more)",...for Waheguru and humanity</li><li>Kirat Karo (working honestly) as one of the 3 pill...
Religious-Studies,wjec-gcse-religious-studies-specification.md,50,MORFOLOGIK_RULE_EN_GB,misspelling,Laudato,Possible spelling mistake found.,Lauda to,...1:26</li><li>Pope Francis' teaching in 'Laudato Si'</li><li>humans have been given cont...
Religious-Studies,wjec-gcse-religious-studies-specification.md,52,MORFOLOGIK_RULE_EN_GB,misspelling,Summa,Possible spelling mistake found.,"Sumba, Gumma, Summat","...humankind does not choose sinful acts, (Summa Theologica)</li><li>fell into sin, but ..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,52,MORFOLOGIK_RULE_EN_GB,misspelling,Theologica,Possible spelling mistake found.,Theological,"...ind does not choose sinful acts, (Summa Theologica)</li><li>fell into sin, but have the op..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,55,MORFOLOGIK_RULE_EN_GB,misspelling,Pratityasamutpada,Possible spelling mistake found.,,...l world: <ul><li>Dependent Origination (Pratityasamutpada) – inter dependency</li><li>all living ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,57,MORFOLOGIK_RULE_EN_GB,misspelling,Buddhahood,Possible spelling mistake found.,Buddha hood,...ment)</li><li>Mahayana – The concept of Buddhahood</li><li>Theravada – The concept of Arha...
Religious-Studies,wjec-gcse-religious-studies-specification.md,57,MORFOLOGIK_RULE_EN_GB,misspelling,Arhathood,Possible spelling mistake found.,Arhat hood,...hood</li><li>Theravada – The concept of Arhathood</li><li>recognising and avoiding the Th...
Religious-Studies,wjec-gcse-religious-studies-specification.md,57,MORFOLOGIK_RULE_EN_GB,misspelling,buddha-nature,Possible spelling mistake found.,Buddha-nature,... precious as only humans can reveal the buddha-nature or attain arhathood</li><li>the first o...
Religious-Studies,wjec-gcse-religious-studies-specification.md,57,MORFOLOGIK_RULE_EN_GB,misspelling,arhathood,Possible spelling mistake found.,"adulthood, parenthood, orphanhood (+1 more)",... can reveal the buddha-nature or attain arhathood</li><li>the first of the Five Precepts ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,57,MORFOLOGIK_RULE_EN_GB,misspelling,Vinaya,Possible spelling mistake found.,"Vijaya, Vinay, Vinay a","...ful, the act of killing is still wrong; Vinaya III. 86</li><li>the principles of karun..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,58,MORFOLOGIK_RULE_EN_GB,misspelling,offense,Possible spelling mistake. ‘offense’ is American English.,offence,...om of expression unskilfully and giving offense</li><li>the principles of karuna and me...
Religious-Studies,wjec-gcse-religious-studies-specification.md,59,MORFOLOGIK_RULE_EN_GB,misspelling,Isha,Possible spelling mistake found.,"OSHA, Aisha, RSHA (+14 more)","...ssess an atman and are part of Brahman; Isha Upanishad v6, and the cycle of samsara;..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,59,MORFOLOGIK_RULE_EN_GB,misspelling,Yajurveda,Possible spelling mistake found.,Yajur Veda,"...Upanishad v6, and the cycle of samsara; Yajurveda 12.32</li><li>some animals are regarded..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,59,MORFOLOGIK_RULE_EN_GB,misspelling,Baghavata,Possible spelling mistake found.,Bachata,... for maintaining the balance of nature; Baghavata Purana 7:14.9</li><li>ahimsa teaches th...
Religious-Studies,wjec-gcse-religious-studies-specification.md,60,MORFOLOGIK_RULE_EN_GB,misspelling,Gau,Possible spelling mistake found.,"Gas, Gap, Gag (+55 more)",... is particularly revered and protected (Gau Mata).  Hindu beliefs and teachings abo...
Religious-Studies,wjec-gcse-religious-studies-specification.md,60,MORFOLOGIK_RULE_EN_GB,misspelling,Jivdaya,Possible spelling mistake found.,"Midday, Middays, Judaea (+10 more)",... with ahimsa.  How the aims and work of Jivdaya Charitable Trust reflect Hindu beliefs ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,61,MORFOLOGIK_RULE_EN_GB,misspelling,Garbhopanishad,Possible spelling mistake found.,,...ption is stated in Hindu scripture; the Garbhopanishad</li><li>abortion can be seen as generat...
Religious-Studies,wjec-gcse-religious-studies-specification.md,62,MORFOLOGIK_RULE_EN_GB,misspelling,vairagya,Possible spelling mistake found.,"AirAsia, Viagra, virago (+4 more)",...Bhagavad Gita teaches the importance of vairagya (detachment) from material possessions ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,63,MORFOLOGIK_RULE_EN_GB,misspelling,fil,Possible spelling mistake found.,"film, oil, file (+57 more)",... (stewards); Qur'an 35:39 of the earth (fil ardh); Qur'an 6:165</li><li>stewardship...
Religious-Studies,wjec-gcse-religious-studies-specification.md,63,MORFOLOGIK_RULE_EN_GB,misspelling,ardh,Possible spelling mistake found.,"arch, ADH, AEDH (+6 more)",...ewards); Qur'an 35:39 of the earth (fil ardh); Qur'an 6:165</li><li>stewardship refl...
Religious-Studies,wjec-gcse-religious-studies-specification.md,63,MORFOLOGIK_RULE_EN_GB,misspelling,tawhid,Possible spelling mistake found.,taw hid,"...n) in the world; Qur'an 55. 7-9</li><li>tawhid, extends to the oneness of creation</li..."
Religious-Studies,wjec-gcse-religious-studies-specification.md,63,MORFOLOGIK_RULE_EN_GB,misspelling,fitrah,Possible spelling mistake found.,fit rah,...ends to the oneness of creation</li><li>fitrah leads people to seek God and to live in...
Religious-Studies,wjec-gcse-religious-studies-specification.md,63,MORFOLOGIK_RULE_EN_GB,misspelling,IFEES,Possible spelling mistake found.,FEES,...for Ecology and Environmental Sciences (IFEES) reflect Islamic beliefs.</li></ul> |  ...
Religious-Studies,wjec-gcse-religious-studies-specification.md,63,MORFOLOGIK_RULE_EN_GB,misspelling,Bukhari,Possible spelling mistake found.,"Bukhara, Bukharin",... kind to animals are rewarded by Allah; Bukhari</li><li>on the Day of Judgment (Akhirah...
Religious-Studies,wjec-gcse-religious-studies-specification.md,64,MORFOLOGIK_RULE_EN_GB,misspelling,Salam,Possible spelling mistake found.,"Salem, Slam, Salad (+6 more)",...ould be used.  How the aims and work of Salam for Animals reflect Islamic beliefs abo...
